timestamp_utc,probe_name,probe_address,rssi_dbm,food_temperature_c,food_temperature_f,ambient_temperature_c,ambient_temperature_f,tip_1_temperature_c,tip_1_temperature_f,tip_2_temperature_c,tip_2_temperature_f,tip_3_temperature_c,tip_3_temperature_f,tip_4_temperature_c,tip_4_temperature_f,battery_percent
2026-08-28T19:45:05.760918+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-95,,,,,,,,,,,,,
2026-08-28T19:45:07.762806+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-95,,,,,,,,,,,,,
2026-08-28T19:45:09.767539+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-95,,,,,,,,,,,,,
2026-08-28T19:45:11.776120+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-95,,,,,,,,,,,,,
2026-08-28T19:45:13.784214+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-95,,,,,,,,,,,,,
2026-08-28T19:45:15.786157+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-95,,,,,,,,,,,,,
2026-08-28T19:45:17.791123+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-95,,,,,,,,,,,,,
2026-08-28T19:45:19.796570+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-95,,,,,,,,,,,,,
2026-08-28T19:45:21.800261+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.8,74.84,27.4,81.32,24.0,75.2,23.8,74.84,23.8,74.84,24.3,75.74000000000001,
2026-08-28T19:45:23.806998+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.8,74.84,27.4,81.32,24.0,75.2,23.8,74.84,23.8,74.84,24.3,75.74000000000001,
2026-08-28T19:45:25.811571+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.8,74.84,27.4,81.32,24.0,75.2,23.8,74.84,23.8,74.84,24.3,75.74000000000001,
2026-08-28T19:45:27.817211+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.8,74.84,27.4,81.32,24.0,75.2,23.8,74.84,23.8,74.84,24.3,75.74000000000001,
2026-08-28T19:45:29.824601+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.8,74.84,27.4,81.32,24.0,75.2,23.8,74.84,23.8,74.84,24.3,75.74000000000001,
2026-08-28T19:45:31.834215+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.8,74.84,27.4,81.32,24.0,75.2,23.8,74.84,23.8,74.84,24.3,75.74000000000001,
2026-08-28T19:45:33.837919+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.8,74.84,27.4,81.32,24.0,75.2,23.8,74.84,23.8,74.84,24.3,75.74000000000001,
2026-08-28T19:45:35.840407+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.8,74.84,27.4,81.32,24.0,75.2,23.8,74.84,23.8,74.84,24.3,75.74000000000001,
2026-08-28T19:45:37.848065+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.8,74.84,27.4,81.32,24.0,75.2,23.8,74.84,23.8,74.84,24.3,75.74000000000001,
2026-08-28T19:45:39.852588+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.9,75.02,28.2,82.75999999999999,24.1,75.38,23.9,75.02,23.9,75.02,24.5,76.1,
2026-08-28T19:45:41.859229+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.9,75.02,28.2,82.75999999999999,24.1,75.38,23.9,75.02,23.9,75.02,24.5,76.1,
2026-08-28T19:45:43.863657+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.9,75.02,28.2,82.75999999999999,24.1,75.38,23.9,75.02,23.9,75.02,24.5,76.1,
2026-08-28T19:45:45.869548+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.9,75.02,28.2,82.75999999999999,24.1,75.38,23.9,75.02,23.9,75.02,24.5,76.1,
2026-08-28T19:45:47.875850+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.9,75.02,28.7,83.66,24.1,75.38,23.9,75.02,23.9,75.02,24.6,76.28,
2026-08-28T19:45:49.881792+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.9,75.02,28.7,83.66,24.1,75.38,23.9,75.02,23.9,75.02,24.6,76.28,
2026-08-28T19:45:51.889843+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.9,75.02,28.7,83.66,24.1,75.38,23.9,75.02,23.9,75.02,24.6,76.28,
2026-08-28T19:45:53.897004+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.9,75.02,28.7,83.66,24.1,75.38,23.9,75.02,23.9,75.02,24.6,76.28,
2026-08-28T19:45:55.901720+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.9,75.02,28.7,83.66,24.1,75.38,23.9,75.02,23.9,75.02,24.6,76.28,
2026-08-28T19:45:57.907175+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.9,75.02,28.7,83.66,24.1,75.38,23.9,75.02,23.9,75.02,24.6,76.28,
2026-08-28T19:45:59.912639+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.9,75.02,29.1,84.38,24.1,75.38,23.9,75.02,23.9,75.02,24.7,76.46000000000001,
2026-08-28T19:46:01.915512+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.9,75.02,29.1,84.38,24.1,75.38,23.9,75.02,23.9,75.02,24.7,76.46000000000001,
2026-08-28T19:46:03.921103+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-96,23.9,75.02,29.1,84.38,24.1,75.38,23.9,75.02,23.9,75.02,24.7,76.46000000000001,
2026-08-28T19:46:05.923867+00:00,inside in water 1,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-99,23.9,75.02,29.1,84.38,24.1,75.38,23.9,75.02,23.9,75.02,24.7,76.46000000000001,
