timestamp_utc,probe_name,probe_address,rssi_dbm,food_temperature_c,food_temperature_f,ambient_temperature_c,ambient_temperature_f,tip_1_temperature_c,tip_1_temperature_f,tip_2_temperature_c,tip_2_temperature_f,tip_3_temperature_c,tip_3_temperature_f,tip_4_temperature_c,tip_4_temperature_f,battery_percent
2026-08-28T19:44:59.751431+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-85,24.0,75.2,27.8,82.03999999999999,24.3,75.74000000000001,24.0,75.2,24.1,75.38,24.3,75.74000000000001,68.0
2026-08-28T19:45:01.754217+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-85,24.0,75.2,27.8,82.03999999999999,24.3,75.74000000000001,24.0,75.2,24.1,75.38,24.3,75.74000000000001,68.0
2026-08-28T19:45:03.758137+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-92,24.0,75.2,27.8,82.03999999999999,24.3,75.74000000000001,24.0,75.2,24.1,75.38,24.4,75.92,68.0
2026-08-28T19:45:05.760564+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-92,24.0,75.2,27.8,82.03999999999999,24.3,75.74000000000001,24.0,75.2,24.1,75.38,24.4,75.92,68.0
2026-08-28T19:45:07.762729+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-92,24.0,75.2,27.8,82.03999999999999,24.3,75.74000000000001,24.0,75.2,24.1,75.38,24.4,75.92,68.0
2026-08-28T19:45:09.767294+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-84,24.0,75.2,27.8,82.03999999999999,24.3,75.74000000000001,24.0,75.2,24.2,75.56,24.4,75.92,68.0
2026-08-28T19:45:11.775697+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-95,24.0,75.2,27.8,82.03999999999999,24.3,75.74000000000001,24.0,75.2,24.2,75.56,24.4,75.92,68.0
2026-08-28T19:45:13.783559+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-95,24.0,75.2,27.8,82.03999999999999,24.3,75.74000000000001,24.0,75.2,24.2,75.56,24.4,75.92,68.0
2026-08-28T19:45:15.786064+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-85,24.1,75.38,27.7,81.86,24.3,75.74000000000001,24.1,75.38,24.2,75.56,24.4,75.92,68.0
2026-08-28T19:45:17.790751+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-84,24.1,75.38,27.7,81.86,24.4,75.92,24.1,75.38,24.2,75.56,24.4,75.92,68.0
2026-08-28T19:45:19.796063+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-84,24.1,75.38,27.7,81.86,24.4,75.92,24.1,75.38,24.2,75.56,24.4,75.92,68.0
2026-08-28T19:45:21.800023+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-84,24.1,75.38,27.7,81.86,24.4,75.92,24.1,75.38,24.2,75.56,24.4,75.92,68.0
2026-08-28T19:45:23.806490+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-85,24.1,75.38,27.7,81.86,24.4,75.92,24.1,75.38,24.2,75.56,24.4,75.92,68.0
2026-08-28T19:45:25.811259+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-84,24.1,75.38,27.9,82.22,24.4,75.92,24.1,75.38,24.2,75.56,24.4,75.92,68.0
2026-08-28T19:45:27.816636+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-96,24.1,75.38,27.9,82.22,24.4,75.92,24.1,75.38,24.2,75.56,24.4,75.92,68.0
2026-08-28T19:45:29.824083+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-96,24.1,75.38,27.9,82.22,24.4,75.92,24.1,75.38,24.2,75.56,24.4,75.92,68.0
2026-08-28T19:45:31.833808+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-84,24.1,75.38,27.9,82.22,24.4,75.92,24.1,75.38,24.2,75.56,24.4,75.92,68.0
2026-08-28T19:45:33.837744+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-84,24.1,75.38,27.9,82.22,24.5,76.1,24.1,75.38,24.3,75.74000000000001,24.5,76.1,68.0
2026-08-28T19:45:35.840313+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-85,24.1,75.38,27.9,82.22,24.5,76.1,24.1,75.38,24.3,75.74000000000001,24.5,76.1,68.0
2026-08-28T19:45:37.847713+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-85,24.1,75.38,27.9,82.22,24.5,76.1,24.1,75.38,24.3,75.74000000000001,24.5,76.1,68.0
2026-08-28T19:45:39.852045+00:00,inside in water 2,2551D2CE-42AA-68FB-434E-C7BD2ABBF5E3,-83,24.2,75.56,27.8,82.03999999999999,24.5,76.1,24.2,75.56,24.3,75.74000000000001,24.5,76.1,68.0
