timestamp_utc,probe_name,probe_address,rssi_dbm,food_temperature_c,food_temperature_f,ambient_temperature_c,ambient_temperature_f,tip_1_temperature_c,tip_1_temperature_f,tip_2_temperature_c,tip_2_temperature_f,tip_3_temperature_c,tip_3_temperature_f,tip_4_temperature_c,tip_4_temperature_f,battery_percent
2026-08-27T01:18:32.886718+00:00,cold water,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-72,,,,,,,,,,,,,99.0
2026-08-27T01:18:34.891110+00:00,cold water,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-72,,,,,,,,,,,,,99.0
2026-08-27T01:18:36.895341+00:00,cold water,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-71,22.3,72.14,23.0,73.4,22.3,72.14,22.4,72.32,22.4,72.32,22.8,73.03999999999999,99.0
2026-08-27T01:18:38.897636+00:00,cold water,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-67,22.3,72.14,22.9,73.22,22.3,72.14,22.4,72.32,22.4,72.32,22.7,72.86,99.0
2026-08-27T01:18:40.901322+00:00,cold water,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-67,22.3,72.14,22.9,73.22,22.3,72.14,22.4,72.32,22.4,72.32,22.7,72.86,99.0
2026-08-27T01:18:42.905072+00:00,cold water,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-67,22.3,72.14,22.9,73.22,22.3,72.14,22.4,72.32,22.4,72.32,22.7,72.86,99.0
2026-08-27T01:18:44.906164+00:00,cold water,4CB13989-424F-31F7-E5C6-3C2FD749BFBE,-71,22.3,72.14,22.8,73.03999999999999,22.3,72.14,22.4,72.32,22.4,72.32,22.7,72.86,99.0
